SOLARTII_v1_Mass_Dihedral_5deg
T1-20.0 m/s-TriUniform-ThickSurf-x0.64m-z0.0m

 alpha       beta         phi          ctrl         VInf(m/s)
       -5.5            0            0            0           20

CL           CX           CY           CD_inviscid  CD_viscous   Cl           Cm_inviscid  Cm_viscous   Cn_inviscid  Cn_viscous
   -0.52061     0.021592   2.4511e-05    0.0067597     0.014833  -0.00070676     0.014422    0.0030145  -4.4215e-05  -1.1194e-06
CP.x(m)      CP.y(m)      CP.z(m)      NP.x(m)      
    0.65617     0.007562     0.085581            0            0

mass(kg)     CoG.x(m)     CoG.y(m)     CoG.z(m)     CoG_Ixx(kg.m²)  CoG_Iyy(kg.m²)  CoG_Izz(kg.m²)  CoG_Ixz(kg.m²)  
     19.502         0.64  -1.9925e-17     0.017249          100          100          100          100





Main Wing
y(m)         Re           Ai           Cd_i         Cd_v         Cl           CP.x(%)      Trans.top    Trans.bot    Cm_i         Cm_v         Bending.mom  Vd.x         Vd.y         Vd.z         F.x          F.y          F.z        
   3965     0.696548     0.865215     0.166388     0.067771    -0.114947     0.991057     0.001426     0.040653
   3966     0.735223     0.882647     0.165723     0.070276    -0.115403     0.990830     0.001290     0.067103
   3967     0.748954     0.865966     0.162806     0.070276    -0.115403     0.990830     0.001301     0.125482
   3968     0.783223     0.883318     0.162632     0.053871    -0.112543     0.992185     0.001087     0.148177
   3969     0.794453     0.866581     0.160124     0.053871    -0.112543     0.992185     0.001097     0.197511
   3970     0.822492     0.883797     0.160917     0.020337    -0.106850     0.994067     0.000821     0.216187
   3971     0.830357     0.866984     0.158949     0.020337    -0.106850     0.994067     0.000829     0.252220
   3972     0.850747     0.884054     0.160683    -0.026790    -0.098905     0.994736     0.000510     0.266929
   3973     0.854604     0.867174     0.159108    -0.026790    -0.098905     0.994736     0.000515     0.283423
   3974     0.866416     0.884138     0.161225    -0.076135    -0.090500     0.992982     0.000173     0.294092
   3975     0.865874     0.867222     0.159642    -0.076135    -0.090500     0.992982     0.000175     0.004699
Strip 77
   3976     0.873770     0.914697     0.164323     0.185277     0.071103    -0.980111     0.000140     0.040210
   3977     0.873804     0.928328     0.165318     0.185277     0.071103    -0.980111     0.000139     0.218390
   3978     0.862771     0.914812     0.161947     0.228748     0.062958    -0.971448     0.000414     0.189668
   3979     0.858540     0.928503     0.161838     0.228748     0.062958    -0.971448     0.000411     0.122128
   3980     0.839266     0.915120     0.156149     0.253461     0.058143    -0.965597     0.000665     0.095514
   3981     0.831194     0.928882     0.154859     0.253461     0.058143    -0.965597     0.000660    -0.001799
   3982     0.804633     0.915613     0.147151     0.249309     0.058981    -0.966626     0.000876    -0.048118
   3983     0.793330     0.929416     0.145078     0.249309     0.058981    -0.966626     0.000870    -0.149445
   3984     0.760800     0.916186     0.136350     0.223029     0.064432    -0.972680     0.001032    -0.207296
   3985     0.747045     0.929983     0.134110     0.223029     0.064432    -0.972680     0.001025    -0.297628
   3986     0.710203     0.916703     0.125544     0.183383     0.072846    -0.980339     0.001126    -0.352504
   3987     0.694923     0.930452     0.123708     0.183383     0.072846    -0.980339     0.001118    -0.418505
   3988     0.655711     0.917070     0.116076     0.147450     0.080651    -0.985776     0.001157    -0.466294
   3989     0.639958     0.930763     0.114840     0.147450     0.080651    -0.985776     0.001149    -0.540917
   3990     0.600482     0.917257     0.108614     0.105357     0.090003    -0.990353     0.001122    -0.591277
   3991     0.585324     0.930880     0.108240     0.105357     0.090003    -0.990353     0.001114    -0.678458
   3992     0.547693     0.917222     0.103934     0.049577     0.102589    -0.993488     0.001024    -0.731543
   3993     0.534159     0.930763     0.104657     0.049577     0.102589    -0.993488     0.001017    -0.827726
   3994     0.500383     0.916943     0.102579    -0.023141     0.119054    -0.992618     0.000871    -0.879562
   3995     0.489423     0.930406     0.104449    -0.023141     0.119054    -0.992618     0.000865    -0.994735
   3996     0.461319     0.916450     0.104478    -0.118335     0.140331    -0.983008     0.000673    -1.045702
   3997     0.453748     0.929858     0.107304    -0.118335     0.140331    -0.983008     0.000668    -1.252708
   3998     0.432821     0.915819     0.108981    -0.274798     0.173732    -0.945676     0.000442    -1.296230
   3999     0.429262     0.929202     0.112474    -0.274798     0.173732    -0.945676     0.000439    -1.924166
   4000     0.416597     0.915133     0.115304    -0.684963     0.244623    -0.686284     0.000219    -1.513357
   4001     0.417429     0.928514     0.119243    -0.684963     0.244623    -0.686284     0.000217    -2.604086
   4002     0.416749     0.927893     0.126309    -0.911296     0.182486     0.369106     0.000316     0.339380
   4003     0.415231     0.913886     0.129487    -0.911296     0.182486     0.369106     0.000319     0.915662
   4004     0.426526     0.926705     0.140885    -0.642679     0.073917     0.762562     0.000502     0.799160
   4005     0.429386     0.912684     0.144654    -0.642679     0.073917     0.762562     0.000505     0.545250
   4006     0.449079     0.925596     0.155793    -0.398234    -0.001492     0.917283     0.000688     0.217978
   4007     0.456087     0.911675     0.158813    -0.398234    -0.001492     0.917283     0.000693     0.036882
   4008     0.483339     0.924852     0.167633    -0.209024    -0.052278     0.976512     0.000865    -0.135063
   4009     0.493971     0.911090     0.169172    -0.209024    -0.052278     0.976512     0.000871    -0.182220
   4010     0.527405     0.924598     0.174800    -0.076778    -0.084262     0.993481     0.001016    -0.229222
   4011     0.540880     0.911003     0.174688    -0.076778    -0.084262     0.993481     0.001023    -0.191157
   4012     0.578661     0.924798     0.177434    -0.003275    -0.100592     0.994922     0.001119    -0.183455
   4013     0.593982     0.911324     0.176122    -0.003275    -0.100592     0.994922     0.001127    -0.135766
   4014     0.633996     0.925321     0.176760     0.044799    -0.110514     0.992864     0.001159    -0.111680
   4015     0.650082     0.911932     0.174544     0.044799    -0.110514     0.992864     0.001167    -0.049583
   4016     0.690092     0.926042     0.173884     0.067771    -0.114947     0.991057     0.001129    -0.020983
   4017     0.705801     0.912685     0.171261     0.067771    -0.114947     0.991057     0.001137     0.041658
   4018     0.743563     0.926804     0.170274     0.070276    -0.115403     0.990830     0.001030     0.067945
   4019     0.757781     0.913430     0.167708     0.070276    -0.115403     0.990830     0.001038     0.126085
   4020     0.791199     0.927471     0.167207     0.053871    -0.112543     0.992185     0.000869     0.148732
   4021     0.802910     0.914040     0.165048     0.053871    -0.112543     0.992185     0.000875     0.197260
   4022     0.830169     0.927946     0.165505     0.020337    -0.106850     0.994067     0.000656     0.216891
   4023     0.838522     0.914440     0.163883     0.020337    -0.106850     0.994067     0.000661     0.251723
   4024     0.858209     0.928201     0.165273    -0.026790    -0.098905     0.994736     0.000408     0.267364
   4025     0.862569     0.914628     0.164041    -0.026790    -0.098905     0.994736     0.000411     0.283206
   4026     0.873756     0.928285     0.165811    -0.076135    -0.090500     0.992982     0.000138     0.293747
   4027     0.873747     0.914676     0.164570    -0.076135    -0.090500     0.992982     0.000139     0.004462
Strip 78
   4028     0.879941     0.951893     0.168188     0.185277     0.071103    -0.980111     0.000102     0.040355
   4029     0.879383     0.961881     0.168807     0.185277     0.071103    -0.980111     0.000101     0.217013
   4030     0.869015     0.952007     0.165828     0.228748     0.062958    -0.971448     0.000301     0.194088
   4031     0.864210     0.962055     0.165348     0.228748     0.062958    -0.971448     0.000299     0.120923
   4032     0.845663     0.952313     0.160068     0.253461     0.058143    -0.965597     0.000484     0.098513
   4033     0.837026     0.962432     0.158410     0.253461     0.058143    -0.965597     0.000481     0.000961
   4034     0.811254     0.952803     0.151128     0.249309     0.058981    -0.966626     0.000637    -0.047334
   4035     0.799382     0.962963     0.148686     0.249309     0.058981    -0.966626     0.000634    -0.146915
   4036     0.767703     0.953372     0.140396     0.223029     0.064432    -0.972680     0.000750    -0.206380
   4037     0.753367     0.963527     0.137782     0.223029     0.064432    -0.972680     0.000747    -0.296031
   4038     0.717430     0.953886     0.129659     0.183383     0.072846    -0.980339     0.000819    -0.351758
   4039     0.701548     0.963993     0.127439     0.183383     0.072846    -0.980339     0.000815    -0.417205
   4040     0.663288     0.954251     0.120252     0.147450     0.080651    -0.985776     0.000841    -0.465561
   4041     0.646902     0.964302     0.118623     0.147450     0.080651    -0.985776     0.000837    -0.539510
   4042     0.608413     0.954437     0.112837     0.105357     0.090003    -0.990353     0.000816    -0.590418
   4043     0.592583     0.964418     0.112060     0.105357     0.090003    -0.990353     0.000812    -0.676787
   4044     0.555960     0.954402     0.108186     0.049577     0.102589    -0.993488     0.000745    -0.730630
   4045     0.541713     0.964302     0.108497     0.049577     0.102589    -0.993488     0.000741    -0.825676
   4046     0.508952     0.954125     0.106838    -0.023141     0.119054    -0.992618     0.000634    -0.878288
   4047     0.497235     0.963947     0.108289    -0.023141     0.119054    -0.992618     0.000630    -0.992179
   4048     0.470135     0.953635     0.108725    -0.118335     0.140331    -0.983008     0.000489    -1.044015
   4049     0.461764     0.963403     0.111127    -0.118335     0.140331    -0.983008     0.000487    -1.250359
   4050     0.441818     0.953008     0.113199    -0.274798     0.173732    -0.945676     0.000322    -1.294944
   4051     0.437418     0.962751     0.116267    -0.274798     0.173732    -0.945676     0.000320    -1.921042
   4052     0.425695     0.952326     0.119481    -0.684963     0.244623    -0.686284     0.000159    -1.514777
   4053     0.425651     0.962066     0.122996    -0.684963     0.244623    -0.686284     0.000158    -2.615038
   4054     0.424974     0.961448     0.130027    -0.911296     0.182486     0.369106     0.000231     0.338484
   4055     0.424337     0.951087     0.133578    -0.911296     0.182486     0.369106     0.000232     0.916437
   4056     0.434698     0.960268     0.144518    -0.642679     0.073917     0.762562     0.000365     0.802043
   4057     0.438404     0.949893     0.148648    -0.642679     0.073917     0.762562     0.000367     0.546434
   4058     0.457122     0.959165     0.159340    -0.398234    -0.001492     0.917283     0.000501     0.220000
   4059     0.464937     0.948890     0.162716    -0.398234    -0.001492     0.917283     0.000504     0.037973
   4060     0.491186     0.958426     0.171110    -0.209024    -0.052278     0.976512     0.000630    -0.132990
   4061     0.502581     0.948309     0.173008    -0.209024    -0.052278     0.976512     0.000634    -0.181122
   4062     0.534998     0.958173     0.178234    -0.076778    -0.084262     0.993481     0.000740    -0.227183
   4063     0.549190     0.948223     0.178487    -0.076778    -0.084262     0.993481     0.000744    -0.190027
   4064     0.585959     0.958372     0.180853    -0.003275    -0.100592     0.994922     0.000815    -0.181766
   4065     0.601954     0.948541     0.179911    -0.003275    -0.100592     0.994922     0.000819    -0.134690
   4066     0.640974     0.958892     0.180182     0.044799    -0.110514     0.992864     0.000844    -0.110317
   4067     0.657695     0.949145     0.178343     0.044799    -0.110514     0.992864     0.000849    -0.048727
   4068     0.696745     0.959608     0.177323     0.067771    -0.114947     0.991057     0.000823    -0.020077
   4069     0.713057     0.949894     0.175081     0.067771    -0.114947     0.991057     0.000827     0.042181
   4070     0.749905     0.960367     0.173733     0.070276    -0.115403     0.990830     0.000751     0.068290
   4071     0.764703     0.950634     0.171550     0.070276    -0.115403     0.990830     0.000755     0.126238
   4072     0.797264     0.961029     0.170684     0.053871    -0.112543     0.992185     0.000633     0.148584
   4073     0.809542     0.951240     0.168907     0.053871    -0.112543     0.992185     0.000636     0.196554
   4074     0.836007     0.961501     0.168993     0.020337    -0.106850     0.994067     0.000478     0.217009
