0.21416,-2.7759,-0.022054,-0.07335,1.0132e+05,-0.13251,0,-0.99118,-7.3522,0.000131,0.97421,7.2874
0.20467,-2.7759,-0.020796,-0.072994,1.0133e+05,-0.1304,0,-0.99146,5.1976,0.000131,-0.67775,-5.1532
0.19518,-2.7759,-0.019559,-0.072661,1.0134e+05,-0.12794,0,-0.99178,18.052,0.000131,-2.3095,-17.904
0.18569,-2.7759,-0.018352,-0.072364,1.0136e+05,-0.12422,0,-0.99225,29.004,0.000131,-3.6029,-28.779
0.17619,-2.7759,-0.017175,-0.072112,1.0137e+05,-0.12183,0,-0.99255,39.279,0.000131,-4.7855,-38.986
0.16669,-2.7759,-0.016021,-0.071908,1.0138e+05,-0.11933,0,-0.99285,51.24,0.000131,-6.1147,-50.874
0.15718,-2.7759,-0.014896,-0.071745,1.0139e+05,-0.1156,0,-0.9933,63.481,0.000131,-7.3381,-63.055
0.14767,-2.7759,-0.013811,-0.071606,1.014e+05,-0.11104,0,-0.99382,74.414,0.000131,-8.2631,-73.954
0.13815,-2.7759,-0.012769,-0.071469,1.0141e+05,-0.10679,0,-0.99428,84.977,0.000131,-9.0747,-84.491
0.12863,-2.7759,-0.011769,-0.071334,1.0142e+05,-0.10204,0,-0.99478,96.813,0.000131,-9.8785,-96.308
0.1191,-2.7759,-0.01083,-0.071226,1.0143e+05,-0.09404,0,-0.99557,106.36,0.000131,-10.002,-105.89
0.10956,-2.7759,-0.009969,-0.071193,1.0144e+05,-0.085605,0,-0.99633,110.88,0.000131,-9.4923,-110.48
0.10001,-2.7759,-0.00919,-0.071316,1.0144e+05,-0.076976,0,-0.99703,110.92,0.000131,-8.5382,-110.59
0.090443,-2.7759,-0.0085,-0.071621,1.0143e+05,-0.067062,-0,-0.99775,102.97,0.000131,-6.9052,-102.74
0.080866,-2.7759,-0.007913,-0.07206,1.014e+05,-0.055232,-0,-0.99847,72.976,0.000131,-4.0306,-72.864
0.071286,-2.7759,-0.00735,-0.072485,1.0136e+05,-0.062142,0,-0.99807,30.826,0.000131,-1.9156,-30.767
0.061726,-2.7759,-0.006634,-0.072663,1.0135e+05,-0.087341,0,-0.99618,19.328,0.000131,-1.6881,-19.254
0.052193,-2.7759,-0.005719,-0.072627,1.0137e+05,-0.10368,-0,-0.99461,45.877,0.000131,-4.7563,-45.629
0.042664,-2.7759,-0.004764,-0.072565,1.0138e+05,-0.095736,-0,-0.99541,50.275,0.000131,-4.8132,-50.044
0.033133,-2.7759,-0.00383,-0.072631,1.0132e+05,-0.099371,-0,-0.99505,-2.713,0.000131,0.26959,2.6996
0.023632,-2.7759,-0.002663,-0.072429,1.0124e+05,-0.14435,0,-0.98953,-89.568,0.000131,12.929,88.63
0.014231,-2.7759,-0.000741,-0.071665,1.0109e+05,-0.25517,-0,-0.9669,-239.7,0.000132,61.163,231.76
0.005503,-2.7759,0.006295,-0.069288,1.0222e+05,-0.81924,-0,-0.57345,893.74,0.000193,-732.19,-512.51
0.007223,-2.7759,0.019357,-0.047544,1.013e+05,-0.7821,0,0.62315,-23.326,0.000253,18.243,-14.535
0.018211,-2.7759,0.029487,-0.039343,1.0026e+05,-0.48312,0,0.87555,-1066.1,0.000162,515.06,-933.45
